Main_Title,Sub_Title,Venue,Fees,Date,Links
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",London,"$5,950",27 - 31 Oct 2025,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Online,"$3,950",27 - 31 Oct 2025,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Mastering Corporate Communications,Implementing New Rules of Communications,Dubai,"$5,950",03 - 07 Nov 2025,https://glomacs.com/training-course/mastering-corporate-communications
Certificate in Business Acumen,"Mastering Strategic, Communication, and Essential Leadership Skills",Dubai,"$5,950",03 - 07 Nov 2025,https://glomacs.com/training-course/certificate-in-business-acumen
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Amsterdam,"$5,950",03 - 07 Nov 2025,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Online,"$3,950",03 - 07 Nov 2025,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,Dubai,"$5,950",03 - 07 Nov 2025,https://glomacs.com/training-course/corporate-communications-redefined
Business and Corporate Etiquette,Maintaining Good Business Relationships,Paris,"$5,950",10 - 14 Nov 2025,https://glomacs.com/training-course/business-and-corporate-etiquette
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,Dubai,"$5,950",10 - 14 Nov 2025,https://glomacs.com/training-course/the-art-of-advanced-communication
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Online,"$3,950",17 - 21 Nov 2025,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Dubai,"$5,950",17 - 21 Nov 2025,https://glomacs.com/training-course/strategic-internal-communication-skills
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,London,"$5,950",17 - 21 Nov 2025,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Dubai,"$5,950",17 - 21 Nov 2025,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$3,950",24 - 28 Nov 2025,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Dubai,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Advanced Report Writing and Presentation Skills,"How to Prepare and Present Clear, Concise, and Convincing Reports and Presentations",Dubai,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/advanced-report-writing-and-presentation-skills
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Dubai,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,London,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/corporate-social-responsibility
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Pretoria,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Mastering Corporate Communications,Implementing New Rules of Communications,London,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/mastering-corporate-communications
Mastering Corporate Communications,Implementing New Rules of Communications,Online,"$3,950",08 - 12 Dec 2025,https://glomacs.com/training-course/mastering-corporate-communications
Business and Corporate Etiquette,Maintaining Good Business Relationships,London,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/business-and-corporate-etiquette
Facilitating Change through Effective Communications,Transforming your Corporate Communication Toolbox,London,"$11,900",08 - 19 Dec 2025,https://glomacs.com/training-course/facilitating-change-through-effective-communications
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,London,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/corporate-communications-redefined
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,Online,"$3,950",15 - 19 Dec 2025,https://glomacs.com/training-course/corporate-communications-redefined
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Online,"$3,950",15 - 19 Dec 2025,https://glomacs.com/training-course/strategic-internal-communication-skills
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,London,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/strategic-internal-communication-skills
Business Fundamentals,Professional Writing & Speaking Skills,Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/business-fundamentals-professional-writing-speaking-skills
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Certificate in Business Acumen,"Mastering Strategic, Communication, and Essential Leadership Skills",London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/certificate-in-business-acumen
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Online,"$3,950",22 - 26 Dec 2025,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Conversational Leadership,Leveraging the Power of Positive Communication Strategies,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/conversational-leadership
Business and Corporate Etiquette,Maintaining Good Business Relationships,Online,"$3,950",22 - 26 Dec 2025,https://glomacs.com/training-course/business-and-corporate-etiquette
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/the-art-of-advanced-communication
Effective Corporate Communication for the Oil and Gas Industries,Mastering Risk and Reputation,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/effective-corporate-communication-for-the-oil-and-gas-industries
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Amsterdam,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Riyadh,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Online,"$3,950",02 - 06 Mar 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Riyadh,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/the-art-of-advanced-communication
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Certificate in Business Acumen,"Mastering Strategic, Communication, and Essential Leadership Skills",Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/certificate-in-business-acumen
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
The Voice of Leadership,Developing Leadership Presence and Power,Barcelona,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/developing-leadership-presence-and-power
Effective Corporate Communication for the Oil and Gas Industries,Mastering Risk and Reputation,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/effective-corporate-communication-for-the-oil-and-gas-industries
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/corporate-social-responsibility
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/the-art-of-advanced-communication
Conversational Leadership,Leveraging the Power of Positive Communication Strategies,Tokyo,"$6,950",20 - 24 Apr 2026,https://glomacs.com/training-course/conversational-leadership
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Effective Corporate Communication for the Oil and Gas Industries,Mastering Risk and Reputation,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/effective-corporate-communication-for-the-oil-and-gas-industries
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/corporate-communications-redefined
Mastering Corporate Communications,Implementing New Rules of Communications,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/mastering-corporate-communications
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Advanced Report Writing and Presentation Skills,"How to Prepare and Present Clear, Concise, and Convincing Reports and Presentations",Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/advanced-report-writing-and-presentation-skills
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Barcelona,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
Social Media Summit,Social Media Marketing Best Practice,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/social-media-summit
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/corporate-social-responsibility
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Paris,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Effective Corporate Communication for the Oil and Gas Industries,Mastering Risk and Reputation,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/effective-corporate-communication-for-the-oil-and-gas-industries
Advanced Report Writing and Presentation Skills,"How to Prepare and Present Clear, Concise, and Convincing Reports and Presentations",Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/advanced-report-writing-and-presentation-skills
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/corporate-social-responsibility
Business and Corporate Etiquette,Maintaining Good Business Relationships,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/business-and-corporate-etiquette
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/the-art-of-advanced-communication
The Voice of Leadership,Developing Leadership Presence and Power,London,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/developing-leadership-presence-and-power
Conversational Leadership,Leveraging the Power of Positive Communication Strategies,London,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/conversational-leadership
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Kigali,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Mastering Corporate Communications,Implementing New Rules of Communications,London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/mastering-corporate-communications
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Certificate in Business Acumen,"Mastering Strategic, Communication, and Essential Leadership Skills",London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/certificate-in-business-acumen
Facilitating Change through Effective Communications,Transforming your Corporate Communication Toolbox,London,"$11,900",06 - 17 Jul 2026,https://glomacs.com/training-course/facilitating-change-through-effective-communications
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/corporate-communications-redefined
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,Tromso,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/the-art-of-advanced-communication
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Amsterdam,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
The Voice of Leadership,Developing Leadership Presence and Power,Barcelona,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/developing-leadership-presence-and-power
Business Fundamentals,Professional Writing & Speaking Skills,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/business-fundamentals-professional-writing-speaking-skills
Business and Corporate Etiquette,Maintaining Good Business Relationships,London,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/business-and-corporate-etiquette
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Online,"$3,950",03 - 07 Aug 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Conversational Leadership,Leveraging the Power of Positive Communication Strategies,New York,"$7,950",03 - 07 Aug 2026,https://glomacs.com/training-course/conversational-leadership
Advanced Report Writing and Presentation Skills,"How to Prepare and Present Clear, Concise, and Convincing Reports and Presentations",Online,"$3,950",03 - 07 Aug 2026,https://glomacs.com/training-course/advanced-report-writing-and-presentation-skills
Business and Corporate Etiquette,Maintaining Good Business Relationships,Lisbon,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/business-and-corporate-etiquette
Social Media Summit,Social Media Marketing Best Practice,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/social-media-summit
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/the-art-of-advanced-communication
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,Vienna,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/the-art-of-advanced-communication
Conversational Leadership,Leveraging the Power of Positive Communication Strategies,Amsterdam,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/conversational-leadership
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Lisbon,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/corporate-social-responsibility
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,London,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Lisbon,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Riyadh,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Online,"$3,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Effective Corporate Communication for the Oil and Gas Industries,Mastering Risk and Reputation,Online,"$3,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/effective-corporate-communication-for-the-oil-and-gas-industries
Effective Corporate Communication for the Oil and Gas Industries,Mastering Risk and Reputation,Dubai,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/effective-corporate-communication-for-the-oil-and-gas-industries
Mastering Corporate Communications,Implementing New Rules of Communications,Amsterdam,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/mastering-corporate-communications
Facilitating Change through Effective Communications,Transforming your Corporate Communication Toolbox,Amsterdam,"$11,900",12 - 23 Oct 2026,https://glomacs.com/training-course/facilitating-change-through-effective-communications
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,Amsterdam,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/corporate-communications-redefined
The Voice of Leadership,Developing Leadership Presence and Power,London,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/developing-leadership-presence-and-power
Conversational Leadership,Leveraging the Power of Positive Communication Strategies,Milan,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/conversational-leadership
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",London,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Online,"$3,950",26 - 30 Oct 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Certificate in Business Acumen,"Mastering Strategic, Communication, and Essential Leadership Skills",Dubai,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/certificate-in-business-acumen
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,Dubai,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/corporate-communications-redefined
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Amsterdam,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
Mastering Corporate Communications,Implementing New Rules of Communications,Dubai,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/mastering-corporate-communications
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Online,"$3,950",02 - 06 Nov 2026,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,Dubai,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/the-art-of-advanced-communication
Business and Corporate Etiquette,Maintaining Good Business Relationships,Paris,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/business-and-corporate-etiquette
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,London,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Dubai,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Online,"$3,950",16 - 20 Nov 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Communication for Leaders in the Digital Age,Understanding essential exchanges for Organizational Success,Dubai,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/communication-for-leaders-in-the-digital-age
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Dubai,"$5,950",23 - 27 Nov 2026,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Advanced Report Writing and Presentation Skills,"How to Prepare and Present Clear, Concise, and Convincing Reports and Presentations",Dubai,"$5,950",23 - 27 Nov 2026,https://glomacs.com/training-course/advanced-report-writing-and-presentation-skills
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,London,"$5,950",23 - 27 Nov 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$3,950",23 - 27 Nov 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",Dubai,"$5,950",23 - 27 Nov 2026,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/corporate-social-responsibility
The Voice of Leadership,Developing Leadership Presence and Power,Tokyo,"$6,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/developing-leadership-presence-and-power
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Mastering Corporate Communications,Implementing New Rules of Communications,Online,"$3,950",07 - 11 Dec 2026,https://glomacs.com/training-course/mastering-corporate-communications
Business and Corporate Etiquette,Maintaining Good Business Relationships,London,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/business-and-corporate-etiquette
Incident & Crisis Response Communication Skills,The Essentials to Support Operational Response During Incidents,Pretoria,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/incident-crisis-response-communication-skills
Mastering Corporate Communications,Implementing New Rules of Communications,London,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/mastering-corporate-communications
Facilitating Change through Effective Communications,Transforming your Corporate Communication Toolbox,London,"$11,900",07 - 18 Dec 2026,https://glomacs.com/training-course/facilitating-change-through-effective-communications
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,London,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,London,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/corporate-communications-redefined
Corporate Communications Redefined,The Dance between Corporate and Strategic Communications,Online,"$3,950",14 - 18 Dec 2026,https://glomacs.com/training-course/corporate-communications-redefined
Strategic Internal Communication Skills,Keys to Greater Productivity and Profit,Online,"$3,950",14 - 18 Dec 2026,https://glomacs.com/training-course/strategic-internal-communication-skills
Conversational Leadership,Leveraging the Power of Positive Communication Strategies,London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/conversational-leadership
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Certificate in Business Acumen,"Mastering Strategic, Communication, and Essential Leadership Skills",London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/certificate-in-business-acumen
Business and Corporate Etiquette,Maintaining Good Business Relationships,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/business-and-corporate-etiquette
Advanced Public Speaking and Presentation Skills,Present with Confidence Whatever the Occasion,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/advanced-public-speaking-and-presentation-skills
Business Fundamentals,Professional Writing & Speaking Skills,Dubai,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/business-fundamentals-professional-writing-speaking-skills
The Art of Advanced Communication,Elevate Your Leadership with Advanced Communication Skills,London,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/the-art-of-advanced-communication
"Strategic Communication: Thinking, Planning and Execution","Involve, Inspire, Influence",London,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/strategic-communication-thinking-planning-and-execution
Effective Corporate Communication for the Oil and Gas Industries,Mastering Risk and Reputation,London,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/effective-corporate-communication-for-the-oil-and-gas-industries
